year,company,model,fuel,km,price(L)
2017,Hyundai,Elantra,Diesel,74862,11.5
2017,Hyundai,Elantra,Diesel,74683,11.55
2017,Hyundai,Elantra,Diesel,47000,8.99
2017,Hyundai,Elantra,Diesel,29000,10.9
2017,Hyundai,Elantra,Petrol,32000,11.65
2017,Hyundai,Elantra,Petrol,44500,10.5
2017,Hyundai,Elantra,Petrol,65000,10.5
2017,Hyundai,Elantra,Petrol,42132,11.12
2017,Hyundai,Elantra,Petrol,2147483647,10.74
2017,Hyundai,Elantra,Petrol,33225,8.6
2017,Hyundai,Elantra,Petrol,40040,8
2017,Hyundai,Elantra,Petrol,39000,11.45
2017,Hyundai,Elantra,Petrol,36000,13.99
2017,Hyundai,Elantra,Petrol,42132,11.2
2017,Hyundai,Elantra,Petrol,90681,11.9
2017,Hyundai,Elantra,Petrol,50000,10.99
2017,Hyundai,Elantra,Petrol,50000,11
2017,Hyundai,Elantra,Petrol,50000,12
2017,Hyundai,Elantra,Petrol,42545,10.69
2017,Hyundai,Elite i20,Petrol,43267,6.8
2017,Hyundai,Elite i20,Petrol,39803,6.75
2017,Hyundai,Elite i20,Petrol,60211,7.8
2017,Hyundai,Elite i20,Petrol,41010,6.97
2017,Hyundai,Elite i20,Petrol,36597,7.25
2017,Hyundai,Elite i20,Petrol,53967,6.5
2017,Hyundai,Elite i20,Petrol,16592,6.65
2017,Hyundai,Elite i20,Petrol,33723,6.28
2017,Hyundai,Elite i20,Diesel,35000,7.99
2017,Hyundai,Elite i20,Diesel,70734,7.13
2017,Hyundai,Elite i20,Diesel,74000,7.7
2017,Hyundai,Elite i20,Diesel,80000,5.15
2017,Hyundai,Elite i20,Petrol,73310,4.75
2017,Hyundai,Elite i20,Petrol,45889,5.2
2017,Hyundai,Elite i20,Petrol,14787,6.25
2017,Hyundai,Elite i20,Petrol,37241,6.14
2017,Hyundai,Elite i20,Petrol,19000,5.95
2017,Hyundai,Elite i20,Petrol,15530,7.58
2017,Hyundai,Elite i20,Petrol,60902,6.9
2017,Hyundai,Elite i20,Petrol,13747,6.75
2017,Hyundai,Elite i20,Petrol,28000,6.9
2017,Hyundai,Elite i20,Petrol,37000,6.49
2017,Hyundai,Elite i20,Petrol,46410,5.42
2017,Hyundai,Elite i20,Diesel,77025,6.49
2017,Hyundai,Elite i20,Diesel,77025,6.69
2017,Hyundai,Elite i20,Petrol,45545,6.35
2017,Hyundai,Elite i20,Petrol,71018,6.25
2017,Hyundai,Elite i20,Petrol,57920,5.85
2017,Hyundai,Elite i20,Petrol,51521,6.5
2017,Hyundai,Elite i20,Petrol,90054,5.51
2017,Hyundai,Elite i20,Petrol,34542,6.22
2017,Hyundai,Elite i20,Petrol,57913,6.99
2017,Hyundai,Elite i20,Petrol,49509,6.22
2017,Hyundai,Elite i20,Petrol,35247,6.38
2017,Hyundai,Elite i20,Petrol,26737,5.89
2017,Hyundai,Elite i20,Petrol,58230,5.45
2017,Hyundai,Elite i20,Petrol,72645,6
2017,Hyundai,Elite i20,Petrol,20000,5.91
2017,Hyundai,Elite i20,Petrol,19739,6.53
2017,Hyundai,Elite i20,Petrol,29302,5.64
2017,Hyundai,Elite i20,Petrol,51119,6.25
2017,Hyundai,Elite i20,Diesel,136000,7.5
2017,Hyundai,Eon,Petrol,68586,2.5
2017,Hyundai,Eon,Petrol,14500,3.6
2017,Hyundai,Eon,Petrol,5884,3.9
2017,Hyundai,Eon,Petrol,48148,3.38
2017,Hyundai,Eon,Petrol,26700,3.5
2017,Hyundai,Eon,Petrol,28890,3.58
2017,Hyundai,Eon,Petrol,54613,3.23
2017,Hyundai,Eon,Petrol,42660,3.5
2017,Hyundai,Eon,Petrol,53102,3.45
2017,Hyundai,Eon,Petrol,10520,3.45
2017,Hyundai,Eon,Petrol,29264,3.53
2017,Hyundai,Eon,Petrol,54613,3.18
2017,Hyundai,Eon,Petrol,42748,3.45
2017,Hyundai,Eon,Petrol,34500,2.95
2017,Hyundai,Eon,Petrol,64280,3.12
2017,Hyundai,Eon,Petrol,60647,3.2
2017,Hyundai,Eon,Petrol,53836,3
2017,Hyundai,Eon,Petrol,64280,2.8
2017,Hyundai,Eon,Petrol,60647,3.02
2017,Hyundai,Eon,Petrol,42887,3.37
2017,Hyundai,Eon,Petrol,45450,3.13
2017,Hyundai,Eon,Petrol,37031,3.2
2017,Hyundai,Eon,Petrol,41755,3.2
2017,Hyundai,Eon,Petrol,67725,3.37
2017,Hyundai,Eon,Petrol,10448,3.5
2017,Hyundai,Eon,Petrol,60781,2.97
2017,Hyundai,Eon,Petrol,7324,3.96
2017,Hyundai,Eon,Petrol,16236,3.01
2017,Hyundai,Eon,Petrol,61324,3.08
2017,Hyundai,Eon,Petrol,52492,2.52
2017,Hyundai,Eon,Petrol,29305,3.22
2017,Hyundai,Eon,Petrol,42887,3.37
2017,Hyundai,Eon,Petrol,41000,2.5
2017,Hyundai,Eon,Petrol,25428,3.54
2017,Hyundai,Eon,Petrol,25428,3.58
2017,Hyundai,Eon,Petrol,34107,3.49
2017,Hyundai,Eon,Petrol,46205,3.61
2017,Hyundai,Eon,Petrol,58322,3.51
2017,Hyundai,Eon,Petrol,58146,3.66
2017,Hyundai,Eon,Petrol,46205,3.66
2017,Hyundai,Eon,Petrol,36455,3.22
2017,Hyundai,Eon,Petrol,18104,3.54
2017,Hyundai,Eon,Petrol,47722,2.77
2017,Hyundai,Eon,Petrol,36484,3.17
2017,Hyundai,Eon,Petrol,25039,3.72
2017,Hyundai,Eon,Petrol,33512,2.96
2017,Hyundai,Eon,Petrol,36455,3.38
2017,Hyundai,Eon,Petrol,33370,3.04
2017,Hyundai,Eon,Petrol,40037,3.99
2017,Hyundai,Grand i10,Petrol,19593,5.75
2017,Hyundai,Grand i10,Petrol,23902,6.25
2017,Hyundai,Grand i10,Petrol,24587,5.36
2017,Hyundai,Grand i10,Petrol,16899,5.62
2017,Hyundai,Grand i10,Petrol,32491,5.7
2017,Hyundai,Grand i10,Petrol,24685,5.04
2017,Hyundai,Grand i10,Petrol,24345,5.96
2017,Hyundai,Grand i10,Petrol,17697,4.7
2017,Hyundai,Grand i10,Petrol,29964,5.75
2017,Hyundai,Grand i10,Petrol,32443,5.78
2017,Hyundai,Grand i10,Petrol,49500,6.75
2017,Hyundai,Grand i10,Diesel,48756,5.95
2017,Hyundai,Grand i10,Diesel,55000,5.25
2017,Hyundai,Grand i10,Diesel,42000,5.4
2017,Hyundai,Grand i10,Petrol,45199,4.95
2017,Hyundai,Grand i10,Petrol,22405,4.65
2017,Hyundai,Grand i10,Petrol,18000,5.5
2017,Hyundai,Grand i10,Petrol,78934,4.56
2017,Hyundai,Grand i10,Petrol,20253,5.64
2017,Hyundai,Grand i10,Petrol,11000,5.25
2017,Hyundai,Grand i10,Petrol,39637,4.83
2017,Hyundai,Grand i10,Petrol,66447,5.07
2017,Hyundai,Grand i10,Petrol,25378,4.71
2017,Hyundai,Grand i10,Petrol,33798,4.31
2017,Hyundai,Grand i10,Petrol,20138,5.21
2017,Hyundai,Grand i10,Petrol,39729,4.71
2017,Hyundai,Grand i10,Petrol,51590,4.74
2017,Hyundai,Grand i10,Petrol,17614,4.88
2017,Hyundai,Grand i10,Petrol,42787,4.4
2017,Hyundai,Grand i10,Petrol,39914,5.14
2017,Hyundai,Grand i10,Diesel,65235,5.26
2017,Hyundai,Grand i10,Diesel,67973,5.02
2017,Hyundai,Grand i10,Diesel,78911,5.14
2017,Hyundai,Grand i10,Diesel,41234,5.49
2017,Hyundai,Grand i10,Petrol,50825,5.61
2017,Hyundai,Grand i10,Petrol,23999,5.32
2017,Hyundai,Grand i10,Petrol,23128,5.32
2017,Hyundai,Grand i10,Petrol,10323,5.95
2017,Hyundai,Grand i10,Petrol,78928,4.83
2017,Hyundai,Grand i10,Petrol,28610,5.95
2017,Hyundai,Grand i10,Petrol,25817,5.51
2017,Hyundai,Grand i10,Petrol,28742,5.81
2017,Hyundai,Grand i10,Petrol,39166,5.45
2017,Hyundai,Grand i10,Petrol,28134,6.26
2017,Hyundai,Grand i10,Petrol,27052,5.5
2017,Hyundai,Grand i10,Petrol,28000,4.1
2017,Hyundai,Grand i10,Petrol,38781,5.25
2017,Hyundai,Grand i10,Petrol,45092,5.73
2017,Hyundai,Grand i10,Petrol,41708,5.14
2017,Hyundai,Grand i10,Petrol,10440,5.9
2017,Hyundai,Grand i10,Petrol,40558,5.57
2017,Hyundai,Grand i10,Petrol,38831,5.4
2017,Hyundai,Grand i10,Petrol,25912,5.43
2017,Hyundai,Grand i10,Petrol,24054,5.2
2017,Hyundai,Grand i10,Petrol,23286,5.06
2017,Hyundai,Grand i10,Petrol,40825,5.45
2017,Hyundai,Grand i10,Petrol,30387,5.21
2017,Hyundai,Grand i10,Petrol,63000,5.5
2017,Hyundai,Grand i10,Petrol,20000,6.8
2017,Hyundai,Grand i10,Petrol,32330,5.9
2017,Hyundai,Grand i10,Petrol,25971,5.85
2017,Hyundai,Grand i10,Petrol,49694,4.86
2017,Hyundai,Grand i10,Petrol,46594,5.15
2017,Hyundai,Grand i10,Petrol,16905,5.1
2017,Hyundai,Grand i10,Petrol,19000,4.8
2017,Hyundai,Grand i10,Petrol,12000,5.25
2017,Hyundai,Grand i10,Petrol,50000,5
2017,Hyundai,Grand i10,Petrol,33033,4.25
2017,Hyundai,Grand i10,Petrol,32576,5.75
2017,Hyundai,Grand i10,Petrol,10748,6.45
2017,Hyundai,Grand i10,Diesel,35000,5.25
2017,Hyundai,i10,Petrol,33000,4.25
2017,Hyundai,i10,Petrol,55600,3.3
2017,Hyundai,i10,Petrol,17526,3.75
2017,Hyundai,i20 Active,Petrol,88583,4.14
2017,Hyundai,i20 Active,Petrol,43000,6.6
2017,Hyundai,i20 Active,Petrol,37000,6.25
2017,Hyundai,i20 Active,Petrol,24740,7.2
2017,Hyundai,i20 Active,Petrol,43466,6.82
2017,Hyundai,i20 Active,Petrol,48000,7.1
2017,Hyundai,i20 Active,Petrol,41131,5.9
2017,Hyundai,i20 Active,Petrol,61200,6.75
2017,Hyundai,i20 Active,Petrol,58000,6.3
2017,Hyundai,i20 Active,Petrol,43264,6.95
2017,Hyundai,i20 Active,Petrol,34999,6.97
2017,Hyundai,i20 Active,Petrol,55247,7.35
2017,Hyundai,i20 Active,Petrol,55332,7.18
2017,Hyundai,i20 Active,Petrol,22190,7.77
2017,Hyundai,i20 Active,Petrol,64092,6.74
2017,Hyundai,i20 Active,Petrol,22258,7.72
2017,Hyundai,i20 Active,Petrol,53000,7.95
2017,Hyundai,i20 Active,Petrol,37391,5.65
2017,Hyundai,i20 Active,Petrol,39670,6.75
2017,Hyundai,i20 Active,Diesel,58000,6.2
2017,Hyundai,i20 Active,Diesel,75000,7.75
2017,Hyundai,i20 Active,Diesel,84228,7.7
2017,Hyundai,Santa Fe,Diesel,140000,11.5
2017,Hyundai,Santa Fe,Diesel,153000,22
2017,Hyundai,Tucson,Diesel,29920,21
2017,Hyundai,Tucson,Diesel,111435,17.65
2017,Hyundai,Tucson,Diesel,86585,16.09
2017,Hyundai,Tucson,Diesel,38654,16.77
2017,Hyundai,Tucson,Diesel,86585,17.07
2017,Hyundai,Tucson,Diesel,86585,15.84
2017,Hyundai,Tucson,Diesel,38654,16.86
2017,Hyundai,Tucson,Diesel,17000,18.75
2017,Hyundai,Tucson,Diesel,54000,15
2017,Hyundai,Tucson,Diesel,86585,17.07
2017,Hyundai,Tucson,Petrol,59900,11.95
2017,Hyundai,Tucson,Petrol,38654,16.86
2017,Hyundai,Tucson,Diesel,86000,16.85
2017,Hyundai,Tucson,Diesel,79380,19
2017,Hyundai,Tucson,Diesel,86585,15.02
2017,Hyundai,Tucson,Diesel,86858,14.85
2017,Hyundai,Tucson,Diesel,86000,16.6
2017,Hyundai,Tucson,Diesel,87000,16.5
2017,Hyundai,Tucson,Diesel,39190,15.56
2017,Hyundai,Tucson,Petrol,40150,17.95
2017,Hyundai,Tucson,Petrol,94601,14
2017,Hyundai,Tucson,Petrol,19000,17.25
2017,Hyundai,Tucson,Petrol,86000,15.95
2017,Hyundai,Tucson,Petrol,37000,15.5
2017,Hyundai,Tucson,Petrol,98648,13.75
2017,Hyundai,Tucson,Petrol,99000,13.75
2017,Hyundai,Tucson,Diesel,79000,14.49
2017,Hyundai,Tucson,Diesel,48000,17.5
2017,Hyundai,Tucson,Diesel,75500,19.25
2017,Hyundai,Tucson,Diesel,49000,17.49
2017,Hyundai,Tucson,Diesel,58222,18.37
2017,Hyundai,Tucson,Diesel,78000,15
2017,Hyundai,Verna,Diesel,73308,7.75
2017,Hyundai,Verna,Petrol,84073,7.79
2017,Hyundai,Verna,Diesel,40377,8.4
2017,Hyundai,Verna,Diesel,92916,9.15
2017,Hyundai,Verna,Diesel,68532,7.65
2017,Hyundai,Verna,Diesel,81000,6.95
2017,Hyundai,Verna,Diesel,71020,10.75
2017,Hyundai,Verna,Diesel,90165,9.89
2017,Hyundai,Verna,Petrol,4318,8.35
2017,Hyundai,Verna,Petrol,14133,8.4
2017,Hyundai,Verna,Petrol,40000,8.25
2017,Hyundai,Verna,Petrol,88437,7.29
2017,Hyundai,Verna,Petrol,40000,8.2
2017,Hyundai,Verna,Petrol,65237,7.5
2017,Hyundai,Verna,Petrol,15178,7.8
2017,Hyundai,Verna,Petrol,48984,7.82
2017,Hyundai,Verna,Petrol,88437,7.16
2017,Hyundai,Verna,Petrol,3628,8.57
2017,Hyundai,Verna,Petrol,66000,9.5
2017,Hyundai,Verna,Petrol,71136,7.53
2017,Hyundai,Verna,Petrol,49011,9.36
2017,Hyundai,Verna,Petrol,14000,8.35
2017,Hyundai,Verna,Petrol,53000,9.5
2017,Hyundai,Verna,Petrol,71578,7.95
2017,Hyundai,Verna,Petrol,61501,6.93
2017,Hyundai,Verna,Petrol,4832,8.5
2017,Hyundai,Verna,Petrol,28130,8.67
2017,Hyundai,Verna,Petrol,28111,8.72
2017,Hyundai,Verna,Diesel,128000,9.45
2017,Hyundai,Verna,Petrol,35200,9.1
2017,Hyundai,Verna,Petrol,66000,9.5
2017,Hyundai,Verna,Petrol,71136,7.53
2017,Hyundai,Verna,Diesel,71136,7.53
2017,Hyundai,Verna,Diesel,53640,10.21
2017,Hyundai,Verna,Petrol,58713,7.18
2017,Hyundai,Verna,Petrol,33513,8.27
2017,Hyundai,Verna,Diesel,67050,10.25
2017,Hyundai,Verna,Diesel,23000,9.75
2017,Hyundai,Verna,Diesel,63771,10
2017,Hyundai,Verna,Diesel,63000,10
2017,Hyundai,Verna,Diesel,92916,9.15
2017,Hyundai,Verna,Diesel,90165,9.94
2017,Hyundai,Xcent,Petrol,39025,5.43
2017,Hyundai,Xcent,Petrol,39378,5.28
2017,Hyundai,Xcent,Petrol,54250,5.35
2017,Hyundai,Xcent,Petrol,60864,5.37
2017,Hyundai,Xcent,Petrol,57473,5.36
2017,Hyundai,Xcent,Diesel,48000,4
2017,Hyundai,Xcent,Petrol,22000,5.95
2017,Hyundai,Xcent,Petrol,19520,6.09
2017,Hyundai,Xcent,Petrol,14239,6.09
2017,Hyundai,Xcent,Petrol,57125,6
2017,Hyundai,Xcent,Petrol,19520,6.09
2017,Isuzu,D-Max V-Cross,Diesel,127000,17.35
2017,Isuzu,D-Max V-Cross,Diesel,85000,14.75
2017,Isuzu,D-Max V-Cross,Diesel,30000,17.5
2017,Isuzu,D-Max V-Cross,Diesel,130000,14
2017,Isuzu,D-Max V-Cross,Diesel,80000,14.5
2017,Isuzu,MU-X,Diesel,96095,17.7
2017,Isuzu,MU-X,Diesel,39000,22
2017,Isuzu,MU-X,Diesel,104000,18.5
2017,Isuzu,MU-X,Diesel,107000,16.72
2017,Isuzu,MU-X,Diesel,109000,15.42
2017,Jaguar,F-Pace,Diesel,81785,49
2017,Jaguar,F-Pace,Diesel,82907,75
2017,Jaguar,F-Pace,Diesel,39220,79.99
2017,Jaguar,F-Pace,Diesel,44000,38.5
2017,Jaguar,F-Pace,Diesel,56000,45
2017,Jaguar,F-Pace,Diesel,81000,47.5
2017,Jaguar,XE,Petrol,39000,27.5
2017,Jaguar,XE,Petrol,39000,26.25
2017,Jaguar,XE,Petrol,21000,24.5
2017,Jaguar,XE,Petrol,42000,24.25
2017,Jaguar,XE,Petrol,28000,28
2017,Jaguar,XE,Petrol,42099,24.25
2017,Jaguar,XE,Petrol,42000,27
2017,Jaguar,XE,Petrol,41000,22.5
2017,Jaguar,XE,Petrol,79177,34
2017,Jaguar,XE,Petrol,32000,34
2017,Jaguar,XE,Petrol,33600,26
2017,Jaguar,XE,Petrol,27000,26.79
2017,Jaguar,XE,Diesel,67000,26.5
2017,Jaguar,XE,Diesel,29500,27.75
2017,Jaguar,XE,Petrol,25000,23
2017,Jaguar,XF,Petrol,9000,45
2017,Jaguar,XF,Diesel,68000,32.5
2017,Jaguar,XF,Diesel,51000,45
2017,Jaguar,XF,Diesel,68000,32.5
2017,Jaguar,XF,Diesel,50000,43
2017,Jaguar,XF,Diesel,10000,45
2017,Jaguar,XF,Diesel,54000,28.5
2017,Jaguar,XF,Diesel,66000,36
2017,Jaguar,XF,Diesel,70000,28.5
2017,Jaguar,XJ,Petrol,21000,52
2017,Jaguar,XJ,Diesel,16000,64.75
2017,Jaguar,XJ,Diesel,30000,61
2017,Jaguar,XJ,Diesel,9000,64
2017,Jaguar,XJ,Diesel,16500,64.75
2017,Jeep,Compass,Petrol,25000,14.25
2017,Jeep,Compass,Petrol,8551,17.95
2017,Jeep,Compass,Diesel,40000,13.25
2017,Jeep,Compass,Diesel,47352,11.97
2017,Jeep,Compass,Diesel,63324,13.86
2017,Jeep,Compass,Diesel,51547,13.95
2017,Jeep,Compass,Diesel,44068,12.41
2017,Jeep,Compass,Diesel,95225,13.5
2017,Jeep,Compass,Diesel,47631,11.92
2017,Jeep,Compass,Diesel,97000,14
2017,Jeep,Compass,Diesel,63324,13.86
2017,Jeep,Compass,Diesel,37504,13.7
2017,Jeep,Compass,Petrol,45221,13.95
2017,Jeep,Compass,Petrol,65000,13
2017,Jeep,Compass,Petrol,63000,16.5
2017,Jeep,Compass,Petrol,62608,11.14
2017,Jeep,Compass,Petrol,62608,10.2
2017,Jeep,Compass,Petrol,33000,14.1
2017,Jeep,Compass,Diesel,95040,12.71
2017,Jeep,Compass,Diesel,25288,12.93
2017,Jeep,Compass,Diesel,80000,14.65
2017,Jeep,Compass,Diesel,59938,12.33
2017,Jeep,Compass,Diesel,40000,12.5
2017,Jeep,Compass,Diesel,88719,11.95
2017,Jeep,Compass,Diesel,71121,13.5
2017,Jeep,Compass,Diesel,59938,13.51
2017,Jeep,Compass,Diesel,66167,13.99
2017,Jeep,Compass,Diesel,88719,12.1
2017,Jeep,Compass,Diesel,88807,11.94
2017,Jeep,Compass,Diesel,57000,12.99
2017,Jeep,Compass,Diesel,51823,13.9
2017,Jeep,Compass,Diesel,73079,13.75
2017,Jeep,Compass,Diesel,36000,16.5
2017,Jeep,Compass,Diesel,24600,16.5
2017,Jeep,Compass,Diesel,47334,15.14
2017,Jeep,Compass,Diesel,24000,16.5
2017,Jeep,Compass,Diesel,63324,13.86
2017,Jeep,Compass,Diesel,75952,14.26
2017,Jeep,Compass,Diesel,75952,14.12
2017,Jeep,Compass,Diesel,76416,13.34
2017,Jeep,Compass,Diesel,149075,9.13
2017,Jeep,Compass,Diesel,67651,13.94
2017,Jeep,Compass,Diesel,20194,15.99
2017,Jeep,Compass,Diesel,70183,15.99
2017,Jeep,Compass,Diesel,54301,12.24
2017,Jeep,Compass,Diesel,56000,11.9
2017,Jeep,Compass,Diesel,94048,11.25
2017,Jeep,Compass,Diesel,67876,13.9
2017,Jeep,Compass,Diesel,50109,11.71
2017,Jeep,Compass,Diesel,68033,11.35
2017,Jeep,Compass,Diesel,88643,12.12
2017,Jeep,Compass,Diesel,88961,11.07
2017,Jeep,Compass,Diesel,50109,11.52
2017,Jeep,Compass,Diesel,90000,14.5
2017,Jeep,Compass,Diesel,93207,13.49
2017,Jeep,Compass,Diesel,20500,15.99
2017,Jeep,Compass,Diesel,68583,11.46
2017,Jeep,Compass,Diesel,53735,12.29
2017,Jeep,Compass,Diesel,70183,15.49
2017,Jeep,Compass,Diesel,87400,13.99
2017,Jeep,Compass,Diesel,88643,12.12
2017,Jeep,Compass,Diesel,88643,11.92
2017,Jeep,Compass,Diesel,88643,12.67
2017,Jeep,Compass,Diesel,62919,11.75
2017,Jeep,Compass,Diesel,24398,12.59
2017,Jeep,Compass,Diesel,24398,12.84
2017,Jeep,Compass,Diesel,28835,11.11
2017,Jeep,Compass,Diesel,44657,11.49
2017,Jeep,Compass,Diesel,44657,11.4
2017,Jeep,Compass,Diesel,44975,11.2
2017,Jeep,Compass,Diesel,68000,14
2017,Jeep,Compass,Diesel,52000,15.99
2017,Jeep,Cherokee,Diesel,24398,12.84
2017,Jeep,Cherokee,Petrol,47300,55
2017,Jeep,Wrangler,Petrol,18500,47
2017,Jeep,Wrangler,Petrol,19000,40
2017,Land Rover,Discovery,Petrol,99000,52
2017,Land Rover,Discovery,Petrol,73000,37.5
2017,Land Rover,Discovery,Petrol,70000,38.5
2017,Land Rover,Discovery,Petrol,28900,67.75
2017,Land Rover,Discovery Sport,Diesel,66402,39.75
2017,Land Rover,Discovery Sport,Diesel,92000,31.75
2017,Land Rover,Discovery Sport,Diesel,72000,35
2017,Land Rover,Discovery Sport,Diesel,70000,35
2017,Land Rover,Discovery Sport,Diesel,77000,36
2017,Land Rover,Discovery Sport,Diesel,55500,38.15
2017,Land Rover,Discovery Sport,Diesel,90000,45
2017,Land Rover,Discovery Sport,Diesel,50000,37
2017,Land Rover,Discovery Sport,Diesel,68597,34
2017,Land Rover,Discovery Sport,Diesel,19000,35.99
2017,Land Rover,Discovery Sport,Diesel,88000,29
2017,Land Rover,Discovery Sport,Diesel,150000,32
2017,Land Rover,Discovery Sport,Diesel,82000,29.9
2017,Land Rover,Discovery Sport,Diesel,18500,47
2017,Land Rover,Discovery Sport,Diesel,90001,29.95
2017,Land Rover,Discovery Sport,Diesel,52501,37.75
2017,Land Rover,Discovery Sport,Diesel,52500,34.75
2017,Land Rover,Discovery Sport,Diesel,110000,34.5
2017,Land Rover,Discovery Sport,Diesel,50000,38
2017,Land Rover,Discovery Sport,Diesel,67000,39
2017,Land Rover,Discovery Sport,Diesel,67377,36
2017,Land Rover,Discovery Sport,Diesel,57000,32.69
2017,Land Rover,Discovery Sport,Diesel,78000,32.85
2017,Land Rover,Discovery Sport,Petrol,28700,37.11
2017,Land Rover,Discovery Sport,Diesel,31000,35.85
2017,Land Rover,Range Rover,Diesel,70553,85
2017,Land Rover,Range Rover,Diesel,54000,157
2017,Land Rover,Range Rover,Diesel,56000,175
2017,Land Rover,Range Rover,Diesel,68000,145
2017,Land Rover,Range Rover,Diesel,44000,156
2017,Land Rover,Range Rover,Diesel,32000,147
2017,Land Rover,Range Rover,Petrol,12526,189
2017,Land Rover,Evoque,Diesel,25000,42
2017,Land Rover,Evoque,Diesel,25000,38
2017,Land Rover,Evoque,Diesel,72828,45
2017,Land Rover,Evoque,Diesel,20000,38
2017,Land Rover,Evoque,Diesel,54000,42
2017,Land Rover,Evoque,Diesel,39000,51
2017,Land Rover,Evoque,Diesel,25500,40
2017,Land Rover,Evoque,Diesel,29860,38.75
2017,Land Rover,Range Rover,Diesel,73000,62
2017,Lexus,ES,Petrol,36000,39.5
2017,Lexus,ES,Petrol,59000,41
2017,Lexus,RX,Petrol,16240,75
2017,Mahindra,Bolero,Diesel,90000,7.25
2017,Mahindra,Bolero,Diesel,78538,7.5
2017,Mahindra,"Bolero', 'SL",Diesel,79990,6
2017,Mahindra,"Bolero', 'SL",Diesel,100000,6.4
2017,Mahindra,"Bolero', 'SL",Diesel,45090,5.71
2017,Mahindra,"Bolero', 'SL",Diesel,69000,5.95
2017,Mahindra,"Bolero', 'SL",Diesel,140000,4.95
2017,Mahindra,"Bolero', 'SL",Diesel,62000,7.25
2017,Mahindra,"Bolero', 'SL",Diesel,62000,5.75
2017,Mahindra,"Bolero', 'SL",Diesel,233024,6.67
2017,Mahindra,"Bolero', 'SL",Diesel,31000,7
2017,Mahindra,"Bolero', 'SL",Diesel,73000,7
2017,Mahindra,Bolero,Diesel,60000,6.49
2017,Mahindra,Bolero,Diesel,83654,6.51
2017,Mahindra,Bolero,Diesel,70000,8.5
2017,Mahindra,Bolero,Diesel,93000,6.5
2017,Mahindra,Bolero,Diesel,45000,7.5
2017,Mahindra,Bolero,Diesel,65000,6.75
2017,Mahindra,Bolero,Diesel,66000,7.5
2017,Mahindra,Bolero,Diesel,73000,7.25
2017,Mahindra,Bolero,Diesel,29280,6.83
2017,Mahindra,Bolero,Diesel,80180,7.6
2017,Mahindra,Bolero,Diesel,133703,5.76
2017,Mahindra,Bolero,Diesel,162510,6.24
2017,Mahindra,"Bolero', 'SL",Diesel,60000,6.2
2017,Mahindra,"Bolero', 'SL",Diesel,62000,6.5
2017,Mahindra,"Bolero', 'SL",Diesel,71000,6.35
2017,Mahindra,"Bolero', 'SL",Diesel,105872,7.49
2017,Mahindra,"Bolero', 'SL",Diesel,28500,6.1
2017,Mahindra,"Bolero', 'SL",Diesel,72000,7.25
2017,Mahindra,"Bolero', 'SL",Diesel,56000,7.1
2017,Mahindra,"Bolero', 'SL",Diesel,38642,6.5
2017,Mahindra,"Bolero', 'SL",Diesel,55801,7.1
2017,Mahindra,"Bolero', 'SL",Diesel,44000,6.75
2017,Mahindra,"Bolero', 'SL",Diesel,100000,7.75
2017,Mahindra,e2o,Electric,16089,5
2017,Mahindra,e2o,Electric,13282,3.18
2017,Mahindra,e2o,Electric,6962,3.84
2017,Mahindra,e2o,Electric,25000,3.75
2017,Mahindra,e2o,Electric,36000,5.15
2017,Mahindra,KUV100,Petrol,65000,3.4
2017,Mahindra,KUV100,Petrol,53000,3.45
2017,Mahindra,KUV100,Petrol,56234,3.45
2017,Mahindra,KUV100,Petrol,77674,3.7
2017,Mahindra,KUV100,Petrol,37000,2.9
2017,Mahindra,KUV100,Petrol,49500,3.8
2017,Mahindra,KUV100,Petrol,66922,3.5
2017,Mahindra,KUV100,Diesel,55355,3.98
2017,Mahindra,KUV100,Diesel,50000,4.25
2017,Mahindra,KUV100,Diesel,27251,3.15
2017,Mahindra,KUV100,Diesel,51200,4.11
2017,Mahindra,KUV100,Diesel,70000,4
2017,Mahindra,KUV100,Diesel,49000,4.1
2017,Mahindra,KUV100,Petrol,45506,4.22
2017,Mahindra,KUV100,Petrol,45609,4.14
2017,Mahindra,KUV100,Petrol,48413,4.64
2017,Mahindra,KUV100,Petrol,48315,4.69
2017,Mahindra,KUV100,Petrol,19000,5
2017,Mahindra,KUV100,Petrol,62574,3.62
2017,Mahindra,KUV100,Petrol,69000,3.79
2017,Mahindra,KUV100,Petrol,91000,3.8
2017,Mahindra,KUV100,Petrol,168000,3.8
2017,Mahindra,KUV100,Diesel,18835,4.25
2017,Mahindra,KUV100,Diesel,40182,4.29
2017,Mahindra,KUV100,Diesel,83513,2.98
2017,Mahindra,KUV100,Diesel,26419,2.88
2017,Mahindra,KUV100,Diesel,51000,3.25
2017,Mahindra,KUV100,Petrol,25000,5.2
2017,Mahindra,KUV100,Petrol,37590,4.15
2017,Mahindra,KUV100,Petrol,41000,3.95
2017,Mahindra,KUV100,Petrol,42044,4.15
2017,Mahindra,KUV100,Petrol,37000,4.3
2017,Mahindra,KUV100,Petrol,50000,4.5
2017,Mahindra,KUV100,Petrol,22500,4.75
2017,Mahindra,KUV100,Diesel,58000,4.75
2017,Mahindra,KUV100,Diesel,70840,3.69
2017,Mahindra,KUV100,Petrol,44000,3.9
2017,Mahindra,KUV100,Petrol,80000,4.25
2017,Mahindra,KUV100,Petrol,29180,4.5
